Region X Date,target,cases
Jordan X 2/25/20,0,0
Jordan X 2/26/20,0,0
Jordan X 2/27/20,0,0
Jordan X 2/28/20,0,0
Jordan X 2/29/20,0,0
Jordan X 3/1/20,0,0
Jordan X 3/2/20,0,0
Jordan X 3/3/20,0,1
Jordan X 3/4/20,0,1
Jordan X 3/5/20,0,1
"Korea, South X 1/22/20",0,1
"Korea, South X 1/23/20",0,1
"Korea, South X 1/24/20",0,2
"Korea, South X 1/25/20",0,2
"Korea, South X 1/26/20",0,3
"Korea, South X 1/27/20",0,4
"Korea, South X 1/28/20",0,4
"Korea, South X 1/29/20",0,4
"Korea, South X 1/30/20",0,4
"Korea, South X 1/31/20",0,11
"Korea, South X 2/1/20",0,12
"Korea, South X 2/2/20",0,15
"Korea, South X 2/3/20",0,15
"Korea, South X 2/4/20",0,16
"Korea, South X 2/5/20",0,19
"Korea, South X 2/6/20",0,23
"Korea, South X 2/7/20",0,24
"Korea, South X 2/8/20",0,24
"Korea, South X 2/9/20",0,25
"Korea, South X 2/10/20",0,27
"Korea, South X 2/11/20",0,28
"Korea, South X 2/12/20",0,28
"Korea, South X 2/13/20",0,28
"Korea, South X 2/14/20",0,28
"Korea, South X 2/15/20",0,28
"Korea, South X 2/16/20",0,29
"Korea, South X 2/17/20",0,30
"Korea, South X 2/18/20",0,31
"Korea, South X 2/19/20",0,31
"Korea, South X 2/20/20",1,104
"Korea, South X 2/21/20",2,204
"Korea, South X 2/22/20",2,433
"Korea, South X 2/23/20",6,602
"Korea, South X 2/24/20",8,833
"Korea, South X 2/25/20",10,977
"Korea, South X 2/26/20",12,1261
"Korea, South X 2/27/20",13,1766
"Korea, South X 2/28/20",13,2337
"Korea, South X 2/29/20",16,3150
"Korea, South X 3/1/20",17,3736
"Korea, South X 3/2/20",28,4335
"Korea, South X 3/3/20",28,5186
"Korea, South X 3/4/20",35,5621
"Korea, South X 3/5/20",35,6088
Kuwait X 1/22/20,0,0
Kuwait X 1/23/20,0,0
Kuwait X 1/24/20,0,0
Kuwait X 1/25/20,0,0
Kuwait X 1/26/20,0,0
Kuwait X 1/27/20,0,0
Kuwait X 1/28/20,0,0
Kuwait X 1/29/20,0,0
Kuwait X 1/30/20,0,0
Kuwait X 1/31/20,0,0
Kuwait X 2/1/20,0,0
Kuwait X 2/2/20,0,0
Kuwait X 2/3/20,0,0
Kuwait X 2/4/20,0,0
Kuwait X 2/5/20,0,0
Kuwait X 2/6/20,0,0
Kuwait X 2/7/20,0,0
Kuwait X 2/8/20,0,0
Kuwait X 2/9/20,0,0
Kuwait X 2/10/20,0,0
Kuwait X 2/11/20,0,0
Kuwait X 2/12/20,0,0
Kuwait X 2/13/20,0,0
Kuwait X 2/14/20,0,0
Kuwait X 2/15/20,0,0
Kuwait X 2/16/20,0,0
Kuwait X 2/17/20,0,0
Kuwait X 2/18/20,0,0
Kuwait X 2/19/20,0,0
Kuwait X 2/20/20,0,0
Kuwait X 2/21/20,0,0
Kuwait X 2/22/20,0,0
Kuwait X 2/23/20,0,0
Kuwait X 2/24/20,0,1
Kuwait X 2/25/20,0,11
Kuwait X 2/26/20,0,26
Kuwait X 2/27/20,0,43
Kuwait X 2/28/20,0,45
Kuwait X 2/29/20,0,45
Kuwait X 3/1/20,0,45
Kuwait X 3/2/20,0,56
Kuwait X 3/3/20,0,56
Kuwait X 3/4/20,0,56
Kuwait X 3/5/20,0,58
Latvia X 1/22/20,0,0
Latvia X 1/23/20,0,0
Latvia X 1/24/20,0,0
Latvia X 1/25/20,0,0
Latvia X 1/26/20,0,0
Latvia X 1/27/20,0,0
Latvia X 1/28/20,0,0
Latvia X 1/29/20,0,0
Latvia X 1/30/20,0,0
Latvia X 1/31/20,0,0
Latvia X 2/1/20,0,0
Latvia X 2/2/20,0,0
Latvia X 2/3/20,0,0
Latvia X 2/4/20,0,0
Latvia X 2/5/20,0,0
Latvia X 2/6/20,0,0
Latvia X 2/7/20,0,0
Latvia X 2/8/20,0,0
Latvia X 2/9/20,0,0
Latvia X 2/10/20,0,0
Latvia X 2/11/20,0,0
Latvia X 2/12/20,0,0
Latvia X 2/13/20,0,0
Latvia X 2/14/20,0,0
Latvia X 2/15/20,0,0
Latvia X 2/16/20,0,0
Latvia X 2/17/20,0,0
Latvia X 2/18/20,0,0
Latvia X 2/19/20,0,0
Latvia X 2/20/20,0,0
Latvia X 2/21/20,0,0
Latvia X 2/22/20,0,0
Latvia X 2/23/20,0,0
Latvia X 2/24/20,0,0
Latvia X 2/25/20,0,0
Latvia X 2/26/20,0,0
Latvia X 2/27/20,0,0
Latvia X 2/28/20,0,0
Latvia X 2/29/20,0,0
Latvia X 3/1/20,0,0
Latvia X 3/2/20,0,1
Latvia X 3/3/20,0,1
Latvia X 3/4/20,0,1
Latvia X 3/5/20,0,1
Lebanon X 1/22/20,0,0
Lebanon X 1/23/20,0,0
Lebanon X 1/24/20,0,0
Lebanon X 1/25/20,0,0
Lebanon X 1/26/20,0,0
Lebanon X 1/27/20,0,0
Lebanon X 1/28/20,0,0
Lebanon X 1/29/20,0,0
Lebanon X 1/30/20,0,0
Lebanon X 1/31/20,0,0
Lebanon X 2/1/20,0,0
Lebanon X 2/2/20,0,0
Lebanon X 2/3/20,0,0
Lebanon X 2/4/20,0,0
Lebanon X 2/5/20,0,0
Lebanon X 2/6/20,0,0
Lebanon X 2/7/20,0,0
Lebanon X 2/8/20,0,0
Lebanon X 2/9/20,0,0
Lebanon X 2/10/20,0,0
Lebanon X 2/11/20,0,0
Lebanon X 2/12/20,0,0
Lebanon X 2/13/20,0,0
Lebanon X 2/14/20,0,0
Lebanon X 2/15/20,0,0
Lebanon X 2/16/20,0,0
Lebanon X 2/17/20,0,0
Lebanon X 2/18/20,0,0
Lebanon X 2/19/20,0,0
Lebanon X 2/20/20,0,0
Lebanon X 2/21/20,0,1
Lebanon X 2/22/20,0,1
Lebanon X 2/23/20,0,1
Lebanon X 2/24/20,0,1
Lebanon X 2/25/20,0,1
Lebanon X 2/26/20,0,2
Lebanon X 2/27/20,0,2
Lebanon X 2/28/20,0,2
Lebanon X 2/29/20,0,4
Lebanon X 3/1/20,0,10
Lebanon X 3/2/20,0,13
Lebanon X 3/3/20,0,13
Lebanon X 3/4/20,0,13
Lebanon X 3/5/20,0,16
Liechtenstein X 1/22/20,0,0
Liechtenstein X 1/23/20,0,0
Liechtenstein X 1/24/20,0,0
Liechtenstein X 1/25/20,0,0
Liechtenstein X 1/26/20,0,0
Liechtenstein X 1/27/20,0,0
Liechtenstein X 1/28/20,0,0
Liechtenstein X 1/29/20,0,0
Liechtenstein X 1/30/20,0,0
Liechtenstein X 1/31/20,0,0
Liechtenstein X 2/1/20,0,0
Liechtenstein X 2/2/20,0,0
Liechtenstein X 2/3/20,0,0
Liechtenstein X 2/4/20,0,0
Liechtenstein X 2/5/20,0,0
Liechtenstein X 2/6/20,0,0
Liechtenstein X 2/7/20,0,0
Liechtenstein X 2/8/20,0,0
Liechtenstein X 2/9/20,0,0
Liechtenstein X 2/10/20,0,0
Liechtenstein X 2/11/20,0,0
Liechtenstein X 2/12/20,0,0
Liechtenstein X 2/13/20,0,0
Liechtenstein X 2/14/20,0,0
Liechtenstein X 2/15/20,0,0
Liechtenstein X 2/16/20,0,0
Liechtenstein X 2/17/20,0,0
Liechtenstein X 2/18/20,0,0
Liechtenstein X 2/19/20,0,0
Liechtenstein X 2/20/20,0,0
Liechtenstein X 2/21/20,0,0
Liechtenstein X 2/22/20,0,0
Liechtenstein X 2/23/20,0,0
Liechtenstein X 2/24/20,0,0
Liechtenstein X 2/25/20,0,0
Liechtenstein X 2/26/20,0,0
Liechtenstein X 2/27/20,0,0
Liechtenstein X 2/28/20,0,0
Liechtenstein X 2/29/20,0,0
Liechtenstein X 3/1/20,0,0
Liechtenstein X 3/2/20,0,0
Liechtenstein X 3/3/20,0,0
Liechtenstein X 3/4/20,0,1
Liechtenstein X 3/5/20,0,1
Lithuania X 1/22/20,0,0
Lithuania X 1/23/20,0,0
Lithuania X 1/24/20,0,0
Lithuania X 1/25/20,0,0
Lithuania X 1/26/20,0,0
Lithuania X 1/27/20,0,0
Lithuania X 1/28/20,0,0
Lithuania X 1/29/20,0,0
Lithuania X 1/30/20,0,0
Lithuania X 1/31/20,0,0
Lithuania X 2/1/20,0,0
Lithuania X 2/2/20,0,0
Lithuania X 2/3/20,0,0
Lithuania X 2/4/20,0,0
Lithuania X 2/5/20,0,0
Lithuania X 2/6/20,0,0
Lithuania X 2/7/20,0,0
Lithuania X 2/8/20,0,0
Lithuania X 2/9/20,0,0
Lithuania X 2/10/20,0,0
Lithuania X 2/11/20,0,0
Lithuania X 2/12/20,0,0
Lithuania X 2/13/20,0,0
Lithuania X 2/14/20,0,0
Lithuania X 2/15/20,0,0
Lithuania X 2/16/20,0,0
Lithuania X 2/17/20,0,0
Lithuania X 2/18/20,0,0
Lithuania X 2/19/20,0,0
Lithuania X 2/20/20,0,0
Lithuania X 2/21/20,0,0
Lithuania X 2/22/20,0,0
Lithuania X 2/23/20,0,0
Lithuania X 2/24/20,0,0
Lithuania X 2/25/20,0,0
Lithuania X 2/26/20,0,0
Lithuania X 2/27/20,0,0
Lithuania X 2/28/20,0,1
Lithuania X 2/29/20,0,1
Lithuania X 3/1/20,0,1
Lithuania X 3/2/20,0,1
Lithuania X 3/3/20,0,1
Lithuania X 3/4/20,0,1
Lithuania X 3/5/20,0,1
Luxembourg X 1/22/20,0,0
Luxembourg X 1/23/20,0,0
Luxembourg X 1/24/20,0,0
Luxembourg X 1/25/20,0,0
Luxembourg X 1/26/20,0,0
Luxembourg X 1/27/20,0,0
Luxembourg X 1/28/20,0,0
Luxembourg X 1/29/20,0,0
Luxembourg X 1/30/20,0,0
Luxembourg X 1/31/20,0,0
Luxembourg X 2/1/20,0,0
Luxembourg X 2/2/20,0,0
Luxembourg X 2/3/20,0,0
Luxembourg X 2/4/20,0,0
Luxembourg X 2/5/20,0,0
Luxembourg X 2/6/20,0,0
Luxembourg X 2/7/20,0,0
Luxembourg X 2/8/20,0,0
Luxembourg X 2/9/20,0,0
Luxembourg X 2/10/20,0,0
Luxembourg X 2/11/20,0,0
Luxembourg X 2/12/20,0,0
Luxembourg X 2/13/20,0,0
Luxembourg X 2/14/20,0,0
Luxembourg X 2/15/20,0,0
Luxembourg X 2/16/20,0,0
Luxembourg X 2/17/20,0,0
Luxembourg X 2/18/20,0,0
Luxembourg X 2/19/20,0,0
Luxembourg X 2/20/20,0,0
Luxembourg X 2/21/20,0,0
Luxembourg X 2/22/20,0,0
Luxembourg X 2/23/20,0,0
Luxembourg X 2/24/20,0,0
Luxembourg X 2/25/20,0,0
Luxembourg X 2/26/20,0,0
Luxembourg X 2/27/20,0,0
Luxembourg X 2/28/20,0,0
Luxembourg X 2/29/20,0,1
Luxembourg X 3/1/20,0,1
Luxembourg X 3/2/20,0,1
Luxembourg X 3/3/20,0,1
Luxembourg X 3/4/20,0,1
Luxembourg X 3/5/20,0,1
Malaysia X 1/22/20,0,0
Malaysia X 1/23/20,0,0
Malaysia X 1/24/20,0,0
Malaysia X 1/25/20,0,3
Malaysia X 1/26/20,0,4
Malaysia X 1/27/20,0,4
Malaysia X 1/28/20,0,4
Malaysia X 1/29/20,0,7
Malaysia X 1/30/20,0,8
Malaysia X 1/31/20,0,8
Malaysia X 2/1/20,0,8
Malaysia X 2/2/20,0,8
Malaysia X 2/3/20,0,8
Malaysia X 2/4/20,0,10
Malaysia X 2/5/20,0,12
Malaysia X 2/6/20,0,12
Malaysia X 2/7/20,0,12
Malaysia X 2/8/20,0,16
Malaysia X 2/9/20,0,16
Malaysia X 2/10/20,0,18
Malaysia X 2/11/20,0,18
Malaysia X 2/12/20,0,18
Malaysia X 2/13/20,0,19
Malaysia X 2/14/20,0,19
Malaysia X 2/15/20,0,22
Malaysia X 2/16/20,0,22
Malaysia X 2/17/20,0,22
Malaysia X 2/18/20,0,22
Malaysia X 2/19/20,0,22
Malaysia X 2/20/20,0,22
Malaysia X 2/21/20,0,22
Malaysia X 2/22/20,0,22
Malaysia X 2/23/20,0,22
Malaysia X 2/24/20,0,22
Malaysia X 2/25/20,0,22
Malaysia X 2/26/20,0,22
Malaysia X 2/27/20,0,23
Malaysia X 2/28/20,0,23
Malaysia X 2/29/20,0,25
Malaysia X 3/1/20,0,29
Malaysia X 3/2/20,0,29
Malaysia X 3/3/20,0,36
Malaysia X 3/4/20,0,50
Malaysia X 3/5/20,0,50
Maldives X 1/22/20,0,0
Maldives X 1/23/20,0,0
Maldives X 1/24/20,0,0
Maldives X 1/25/20,0,0
Maldives X 1/26/20,0,0
Maldives X 1/27/20,0,0
Maldives X 1/28/20,0,0
Maldives X 1/29/20,0,0
Maldives X 1/30/20,0,0
Maldives X 1/31/20,0,0
Maldives X 2/1/20,0,0
Maldives X 2/2/20,0,0
Maldives X 2/3/20,0,0
Maldives X 2/4/20,0,0
Maldives X 2/5/20,0,0
Maldives X 2/6/20,0,0
Maldives X 2/7/20,0,0
Maldives X 2/8/20,0,0
Maldives X 2/9/20,0,0
Maldives X 2/10/20,0,0
Maldives X 2/11/20,0,0
Maldives X 2/12/20,0,0
Maldives X 2/13/20,0,0
Maldives X 2/14/20,0,0
Maldives X 2/15/20,0,0
Maldives X 2/16/20,0,0
Maldives X 2/17/20,0,0
Maldives X 2/18/20,0,0
Maldives X 2/19/20,0,0
Maldives X 2/20/20,0,0
Maldives X 2/21/20,0,0
Maldives X 2/22/20,0,0
Maldives X 2/23/20,0,0
Maldives X 2/24/20,0,0
Maldives X 2/25/20,0,0
Maldives X 2/26/20,0,0
Maldives X 2/27/20,0,0
Maldives X 2/28/20,0,0
Maldives X 2/29/20,0,0
Maldives X 3/1/20,0,0
Maldives X 3/2/20,0,0
Maldives X 3/3/20,0,0
Maldives X 3/4/20,0,0
Maldives X 3/5/20,0,0
Malta X 1/22/20,0,0
Malta X 1/23/20,0,0
Malta X 1/24/20,0,0
Malta X 1/25/20,0,0
Malta X 1/26/20,0,0
Malta X 1/27/20,0,0
Malta X 1/28/20,0,0
Malta X 1/29/20,0,0
Malta X 1/30/20,0,0
Malta X 1/31/20,0,0
Malta X 2/1/20,0,0
Malta X 2/2/20,0,0
Malta X 2/3/20,0,0
Malta X 2/4/20,0,0
Malta X 2/5/20,0,0
Malta X 2/6/20,0,0
Malta X 2/7/20,0,0
Malta X 2/8/20,0,0
Malta X 2/9/20,0,0
Malta X 2/10/20,0,0
Malta X 2/11/20,0,0
Malta X 2/12/20,0,0
Malta X 2/13/20,0,0
Malta X 2/14/20,0,0
Malta X 2/15/20,0,0
Malta X 2/16/20,0,0
Malta X 2/17/20,0,0
Malta X 2/18/20,0,0
Malta X 2/19/20,0,0
Malta X 2/20/20,0,0
Malta X 2/21/20,0,0
Malta X 2/22/20,0,0
Malta X 2/23/20,0,0
Malta X 2/24/20,0,0
Malta X 2/25/20,0,0
Malta X 2/26/20,0,0
Malta X 2/27/20,0,0
Malta X 2/28/20,0,0
Malta X 2/29/20,0,0
Malta X 3/1/20,0,0
Malta X 3/2/20,0,0
Malta X 3/3/20,0,0
Malta X 3/4/20,0,0
Malta X 3/5/20,0,0
Martinique X 1/22/20,0,0
Martinique X 1/23/20,0,0
Martinique X 1/24/20,0,0
Martinique X 1/25/20,0,0
Martinique X 1/26/20,0,0
Martinique X 1/27/20,0,0
Martinique X 1/28/20,0,0
Martinique X 1/29/20,0,0
Martinique X 1/30/20,0,0
Martinique X 1/31/20,0,0
Martinique X 2/1/20,0,0
Martinique X 2/2/20,0,0
Martinique X 2/3/20,0,0
Martinique X 2/4/20,0,0
Martinique X 2/5/20,0,0
Martinique X 2/6/20,0,0
Martinique X 2/7/20,0,0
Martinique X 2/8/20,0,0
Martinique X 2/9/20,0,0
Martinique X 2/10/20,0,0
Martinique X 2/11/20,0,0
Martinique X 2/12/20,0,0
Martinique X 2/13/20,0,0
Martinique X 2/14/20,0,0
Martinique X 2/15/20,0,0
Martinique X 2/16/20,0,0
Martinique X 2/17/20,0,0
Martinique X 2/18/20,0,0
Martinique X 2/19/20,0,0
Martinique X 2/20/20,0,0
Martinique X 2/21/20,0,0
Martinique X 2/22/20,0,0
Martinique X 2/23/20,0,0
Martinique X 2/24/20,0,0
Martinique X 2/25/20,0,0
Martinique X 2/26/20,0,0
Martinique X 2/27/20,0,0
Martinique X 2/28/20,0,0
Martinique X 2/29/20,0,0
Martinique X 3/1/20,0,0
Martinique X 3/2/20,0,0
Martinique X 3/3/20,0,0
Martinique X 3/4/20,0,0
Martinique X 3/5/20,0,0
Mexico X 1/22/20,0,0
Mexico X 1/23/20,0,0
Mexico X 1/24/20,0,0
Mexico X 1/25/20,0,0
Mexico X 1/26/20,0,0
Mexico X 1/27/20,0,0
Mexico X 1/28/20,0,0
Mexico X 1/29/20,0,0
Mexico X 1/30/20,0,0
Mexico X 1/31/20,0,0
Mexico X 2/1/20,0,0
Mexico X 2/2/20,0,0
Mexico X 2/3/20,0,0
Mexico X 2/4/20,0,0
Mexico X 2/5/20,0,0
Mexico X 2/6/20,0,0
Mexico X 2/7/20,0,0
Mexico X 2/8/20,0,0
Mexico X 2/9/20,0,0
Mexico X 2/10/20,0,0
Mexico X 2/11/20,0,0
Mexico X 2/12/20,0,0
Mexico X 2/13/20,0,0
Mexico X 2/14/20,0,0
Mexico X 2/15/20,0,0
Mexico X 2/16/20,0,0
Mexico X 2/17/20,0,0
Mexico X 2/18/20,0,0
Mexico X 2/19/20,0,0
Mexico X 2/20/20,0,0
Mexico X 2/21/20,0,0
Mexico X 2/22/20,0,0
Mexico X 2/23/20,0,0
Mexico X 2/24/20,0,0
Mexico X 2/25/20,0,0
Mexico X 2/26/20,0,0
Mexico X 2/27/20,0,0
Mexico X 2/28/20,0,1
Mexico X 2/29/20,0,4
Mexico X 3/1/20,0,5
Mexico X 3/2/20,0,5
Mexico X 3/3/20,0,5
Mexico X 3/4/20,0,5
Mexico X 3/5/20,0,5
Moldova X 1/22/20,0,0
Moldova X 1/23/20,0,0
Moldova X 1/24/20,0,0
Moldova X 1/25/20,0,0
Moldova X 1/26/20,0,0
Moldova X 1/27/20,0,0
Moldova X 1/28/20,0,0
Moldova X 1/29/20,0,0
Moldova X 1/30/20,0,0
Moldova X 1/31/20,0,0
Moldova X 2/1/20,0,0
Moldova X 2/2/20,0,0
Moldova X 2/3/20,0,0
Moldova X 2/4/20,0,0
Moldova X 2/5/20,0,0
Moldova X 2/6/20,0,0
Moldova X 2/7/20,0,0
Moldova X 2/8/20,0,0
Moldova X 2/9/20,0,0
Moldova X 2/10/20,0,0
Moldova X 2/11/20,0,0
Moldova X 2/12/20,0,0
Moldova X 2/13/20,0,0
Moldova X 2/14/20,0,0
Moldova X 2/15/20,0,0
Moldova X 2/16/20,0,0
Moldova X 2/17/20,0,0
Moldova X 2/18/20,0,0
Moldova X 2/19/20,0,0
Moldova X 2/20/20,0,0
Moldova X 2/21/20,0,0
Moldova X 2/22/20,0,0
Moldova X 2/23/20,0,0
Moldova X 2/24/20,0,0
Moldova X 2/25/20,0,0
Moldova X 2/26/20,0,0
Moldova X 2/27/20,0,0
Moldova X 2/28/20,0,0
Moldova X 2/29/20,0,0
Moldova X 3/1/20,0,0
Moldova X 3/2/20,0,0
Moldova X 3/3/20,0,0
Moldova X 3/4/20,0,0
Moldova X 3/5/20,0,0
Monaco X 1/22/20,0,0
Monaco X 1/23/20,0,0
Monaco X 1/24/20,0,0
Monaco X 1/25/20,0,0
Monaco X 1/26/20,0,0
Monaco X 1/27/20,0,0
Monaco X 1/28/20,0,0
Monaco X 1/29/20,0,0
Monaco X 1/30/20,0,0
Monaco X 1/31/20,0,0
Monaco X 2/1/20,0,0
Monaco X 2/2/20,0,0
Monaco X 2/3/20,0,0
Monaco X 2/4/20,0,0
Monaco X 2/5/20,0,0
Monaco X 2/6/20,0,0
Monaco X 2/7/20,0,0
Monaco X 2/8/20,0,0
Monaco X 2/9/20,0,0
Monaco X 2/10/20,0,0
Monaco X 2/11/20,0,0
Monaco X 2/12/20,0,0
Monaco X 2/13/20,0,0
Monaco X 2/14/20,0,0
Monaco X 2/15/20,0,0
Monaco X 2/16/20,0,0
Monaco X 2/17/20,0,0
Monaco X 2/18/20,0,0
Monaco X 2/19/20,0,0
Monaco X 2/20/20,0,0
Monaco X 2/21/20,0,0
Monaco X 2/22/20,0,0
Monaco X 2/23/20,0,0
Monaco X 2/24/20,0,0
Monaco X 2/25/20,0,0
Monaco X 2/26/20,0,0
Monaco X 2/27/20,0,0
Monaco X 2/28/20,0,0
Monaco X 2/29/20,0,1
Monaco X 3/1/20,0,1
Monaco X 3/2/20,0,1
Monaco X 3/3/20,0,1
Monaco X 3/4/20,0,1
Monaco X 3/5/20,0,1
Mongolia X 1/22/20,0,0
Mongolia X 1/23/20,0,0
Mongolia X 1/24/20,0,0
Mongolia X 1/25/20,0,0
Mongolia X 1/26/20,0,0
Mongolia X 1/27/20,0,0
Mongolia X 1/28/20,0,0
Mongolia X 1/29/20,0,0
Mongolia X 1/30/20,0,0
Mongolia X 1/31/20,0,0
Mongolia X 2/1/20,0,0
Mongolia X 2/2/20,0,0
Mongolia X 2/3/20,0,0
Mongolia X 2/4/20,0,0
Mongolia X 2/5/20,0,0
Mongolia X 2/6/20,0,0
Mongolia X 2/7/20,0,0
Mongolia X 2/8/20,0,0
Mongolia X 2/9/20,0,0
Mongolia X 2/10/20,0,0
Mongolia X 2/11/20,0,0
Mongolia X 2/12/20,0,0
Mongolia X 2/13/20,0,0
Mongolia X 2/14/20,0,0
Mongolia X 2/15/20,0,0
Mongolia X 2/16/20,0,0
Mongolia X 2/17/20,0,0
Mongolia X 2/18/20,0,0
Mongolia X 2/19/20,0,0
Mongolia X 2/20/20,0,0
Mongolia X 2/21/20,0,0
Mongolia X 2/22/20,0,0
Mongolia X 2/23/20,0,0
Mongolia X 2/24/20,0,0
Mongolia X 2/25/20,0,0
Mongolia X 2/26/20,0,0
Mongolia X 2/27/20,0,0
Mongolia X 2/28/20,0,0
Mongolia X 2/29/20,0,0
Mongolia X 3/1/20,0,0
Mongolia X 3/2/20,0,0
Mongolia X 3/3/20,0,0
Mongolia X 3/4/20,0,0
Mongolia X 3/5/20,0,0
Morocco X 1/22/20,0,0
Morocco X 1/23/20,0,0
Morocco X 1/24/20,0,0
Morocco X 1/25/20,0,0
Morocco X 1/26/20,0,0
Morocco X 1/27/20,0,0
Morocco X 1/28/20,0,0
Morocco X 1/29/20,0,0
Morocco X 1/30/20,0,0
Morocco X 1/31/20,0,0
Morocco X 2/1/20,0,0
Morocco X 2/2/20,0,0
Morocco X 2/3/20,0,0
Morocco X 2/4/20,0,0
Morocco X 2/5/20,0,0
Morocco X 2/6/20,0,0
Morocco X 2/7/20,0,0
Morocco X 2/8/20,0,0
Morocco X 2/9/20,0,0
Morocco X 2/10/20,0,0
Morocco X 2/11/20,0,0
Morocco X 2/12/20,0,0
Morocco X 2/13/20,0,0
Morocco X 2/14/20,0,0
Morocco X 2/15/20,0,0
Morocco X 2/16/20,0,0
Morocco X 2/17/20,0,0
Morocco X 2/18/20,0,0
Morocco X 2/19/20,0,0
Morocco X 2/20/20,0,0
Morocco X 2/21/20,0,0
Morocco X 2/22/20,0,0
Morocco X 2/23/20,0,0
Morocco X 2/24/20,0,0
Morocco X 2/25/20,0,0
Morocco X 2/26/20,0,0
Morocco X 2/27/20,0,0
Morocco X 2/28/20,0,0
Morocco X 2/29/20,0,0
Morocco X 3/1/20,0,0
Morocco X 3/2/20,0,1
Morocco X 3/3/20,0,1
Morocco X 3/4/20,0,1
Morocco X 3/5/20,0,2
Nepal X 1/22/20,0,0
Nepal X 1/23/20,0,0
Nepal X 1/24/20,0,0
Nepal X 1/25/20,0,1
Nepal X 1/26/20,0,1
Nepal X 1/27/20,0,1
Nepal X 1/28/20,0,1
Nepal X 1/29/20,0,1
Nepal X 1/30/20,0,1
Nepal X 1/31/20,0,1
Nepal X 2/1/20,0,1
Nepal X 2/2/20,0,1
Nepal X 2/3/20,0,1
Nepal X 2/4/20,0,1
Nepal X 2/5/20,0,1
Nepal X 2/6/20,0,1
Nepal X 2/7/20,0,1
Nepal X 2/8/20,0,1
Nepal X 2/9/20,0,1
Nepal X 2/10/20,0,1
Nepal X 2/11/20,0,1
Nepal X 2/12/20,0,1
Nepal X 2/13/20,0,1
Nepal X 2/14/20,0,1
Nepal X 2/15/20,0,1
Nepal X 2/16/20,0,1
Nepal X 2/17/20,0,1
Nepal X 2/18/20,0,1
Nepal X 2/19/20,0,1
Nepal X 2/20/20,0,1
Nepal X 2/21/20,0,1
Nepal X 2/22/20,0,1
Nepal X 2/23/20,0,1
Nepal X 2/24/20,0,1
Nepal X 2/25/20,0,1
Nepal X 2/26/20,0,1
Nepal X 2/27/20,0,1
Nepal X 2/28/20,0,1
Nepal X 2/29/20,0,1
Nepal X 3/1/20,0,1
Nepal X 3/2/20,0,1
Nepal X 3/3/20,0,1
Nepal X 3/4/20,0,1
Nepal X 3/5/20,0,1
Netherlands X 1/22/20,0,0
Netherlands X 1/23/20,0,0
Netherlands X 1/24/20,0,0
Netherlands X 1/25/20,0,0
Netherlands X 1/26/20,0,0
Netherlands X 1/27/20,0,0
Netherlands X 1/28/20,0,0
Netherlands X 1/29/20,0,0
Netherlands X 1/30/20,0,0
Netherlands X 1/31/20,0,0
Netherlands X 2/1/20,0,0
Netherlands X 2/2/20,0,0
Netherlands X 2/3/20,0,0
Netherlands X 2/4/20,0,0
Netherlands X 2/5/20,0,0
Netherlands X 2/6/20,0,0
Netherlands X 2/7/20,0,0
Netherlands X 2/8/20,0,0
Netherlands X 2/9/20,0,0
Netherlands X 2/10/20,0,0
Netherlands X 2/11/20,0,0
Netherlands X 2/12/20,0,0
Netherlands X 2/13/20,0,0
Netherlands X 2/14/20,0,0
Netherlands X 2/15/20,0,0
Netherlands X 2/16/20,0,0
Netherlands X 2/17/20,0,0
Netherlands X 2/18/20,0,0
Netherlands X 2/19/20,0,0
Netherlands X 2/20/20,0,0
Netherlands X 2/21/20,0,0
Netherlands X 2/22/20,0,0
Netherlands X 2/23/20,0,0
Netherlands X 2/24/20,0,0
Netherlands X 2/25/20,0,0
Netherlands X 2/26/20,0,0
Netherlands X 2/27/20,0,1
Netherlands X 2/28/20,0,1
Netherlands X 2/29/20,0,6
Netherlands X 3/1/20,0,10
Netherlands X 3/2/20,0,18
Netherlands X 3/3/20,0,24
Netherlands X 3/4/20,0,38
Netherlands X 3/5/20,0,82
New Zealand X 1/22/20,0,0
New Zealand X 1/23/20,0,0
New Zealand X 1/24/20,0,0
New Zealand X 1/25/20,0,0
New Zealand X 1/26/20,0,0
New Zealand X 1/27/20,0,0
New Zealand X 1/28/20,0,0
New Zealand X 1/29/20,0,0
New Zealand X 1/30/20,0,0
New Zealand X 1/31/20,0,0
New Zealand X 2/1/20,0,0
New Zealand X 2/2/20,0,0
New Zealand X 2/3/20,0,0
New Zealand X 2/4/20,0,0
New Zealand X 2/5/20,0,0
New Zealand X 2/6/20,0,0
New Zealand X 2/7/20,0,0
New Zealand X 2/8/20,0,0
New Zealand X 2/9/20,0,0
New Zealand X 2/10/20,0,0
New Zealand X 2/11/20,0,0
New Zealand X 2/12/20,0,0
New Zealand X 2/13/20,0,0
New Zealand X 2/14/20,0,0
New Zealand X 2/15/20,0,0
New Zealand X 2/16/20,0,0
New Zealand X 2/17/20,0,0
New Zealand X 2/18/20,0,0
New Zealand X 2/19/20,0,0
New Zealand X 2/20/20,0,0
New Zealand X 2/21/20,0,0
New Zealand X 2/22/20,0,0
New Zealand X 2/23/20,0,0
New Zealand X 2/24/20,0,0
New Zealand X 2/25/20,0,0
New Zealand X 2/26/20,0,0
